CODE,NAME,YEAR,SERIES,VALUE
231,Ethiopia,2017,Grants of patents (number),6
231,Ethiopia,2018,Grants of patents (number),10
242,Fiji,1985,Grants of patents (number),15
246,Finland,1985,Resident patent filings (per million population),352
246,Finland,1995,Resident patent filings (per million population),403
246,Finland,2005,Resident patent filings (per million population),637
246,Finland,2010,Resident patent filings (per million population),628
246,Finland,2016,Resident patent filings (per million population),560
246,Finland,2017,Resident patent filings (per million population),584
246,Finland,2018,Resident patent filings (per million population),564
246,Finland,1985,Grants of patents (number),2160
246,Finland,1995,Grants of patents (number),2347
246,Finland,2005,Grants of patents (number),1757
246,Finland,2010,Grants of patents (number),923
246,Finland,2016,Grants of patents (number),815
246,Finland,2017,Grants of patents (number),704
246,Finland,2018,Grants of patents (number),533
246,Finland,2005,Patents in force (number),39450
246,Finland,2010,Patents in force (number),46622
246,Finland,2016,Patents in force (number),48588
246,Finland,2017,Patents in force (number),50764
246,Finland,2018,Patents in force (number),52140
250,France,1985,Resident patent filings (per million population),213
250,France,1995,Resident patent filings (per million population),209
250,France,2005,Resident patent filings (per million population),354
250,France,2010,Resident patent filings (per million population),373
250,France,2016,Resident patent filings (per million population),370
250,France,2017,Resident patent filings (per million population),374
250,France,2018,Resident patent filings (per million population),369
250,France,1985,Grants of patents (number),24195
250,France,1995,Grants of patents (number),17918
250,France,2005,Grants of patents (number),11473
250,France,2010,Grants of patents (number),9899
250,France,2016,Grants of patents (number),12374
250,France,2017,Grants of patents (number),11865
250,France,2018,Grants of patents (number),12249
250,France,2005,Patents in force (number),343568
250,France,2010,Patents in force (number),435915
250,France,2016,Patents in force (number),535554
250,France,2017,Patents in force (number),563695
250,France,2018,Patents in force (number),602084
266,Gabon,2005,Resident patent filings (per million population),3
266,Gabon,2016,Resident patent filings (per million population),2
266,Gabon,2017,Resident patent filings (per million population),1
266,Gabon,2018,Resident patent filings (per million population),1
270,Gambia,2005,Grants of patents (number),2
270,Gambia,2016,Grants of patents (number),2
270,Gambia,2017,Grants of patents (number),4
270,Gambia,2016,Patents in force (number),4
270,Gambia,2017,Patents in force (number),8
270,Gambia,2018,Patents in force (number),16
268,Georgia,1995,Resident patent filings (per million population),62
268,Georgia,2005,Resident patent filings (per million population),58
268,Georgia,2010,Resident patent filings (per million population),48
268,Georgia,2016,Resident patent filings (per million population),26
268,Georgia,2017,Resident patent filings (per million population),20
268,Georgia,2018,Resident patent filings (per million population),28
268,Georgia,1995,Grants of patents (number),133
268,Georgia,2005,Grants of patents (number),320
268,Georgia,2010,Grants of patents (number),258
268,Georgia,2016,Grants of patents (number),177
268,Georgia,2017,Grants of patents (number),206
268,Georgia,2018,Grants of patents (number),133
268,Georgia,2005,Patents in force (number),1040
268,Georgia,2010,Patents in force (number),1044
268,Georgia,2016,Patents in force (number),1394
268,Georgia,2017,Patents in force (number),1172
268,Georgia,2018,Patents in force (number),1312
276,Germany,1985,Resident patent filings (per million population),415
276,Germany,1995,Resident patent filings (per million population),467
276,Germany,2005,Resident patent filings (per million population),875
276,Germany,2010,Resident patent filings (per million population),910
276,Germany,2016,Resident patent filings (per million population),893
276,Germany,2017,Resident patent filings (per million population),887
276,Germany,2018,Resident patent filings (per million population),884
276,Germany,1985,Grants of patents (number),19500
276,Germany,1995,Grants of patents (number),16000
276,Germany,2005,Grants of patents (number),17063
276,Germany,2010,Grants of patents (number),13678
276,Germany,2016,Grants of patents (number),15652
276,Germany,2017,Grants of patents (number),15653
276,Germany,2018,Grants of patents (number),16367
276,Germany,2005,Patents in force (number),434663
276,Germany,2010,Patents in force (number),514046
276,Germany,2016,Patents in force (number),617307
276,Germany,2017,Patents in force (number),657749
276,Germany,2018,Patents in force (number),703606
288,Ghana,2017,Resident patent filings (per million population),1
288,Ghana,2016,Grants of patents (number),25
288,Ghana,2017,Grants of patents (number),5
288,Ghana,2018,Grants of patents (number),9
288,Ghana,2016,Patents in force (number),25
288,Ghana,2017,Patents in force (number),30
300,Greece,1985,Resident patent filings (per million population),113
300,Greece,1995,Resident patent filings (per million population),25
300,Greece,2005,Resident patent filings (per million population),48
300,Greece,2010,Resident patent filings (per million population),73
300,Greece,2016,Resident patent filings (per million population),63
300,Greece,2017,Resident patent filings (per million population),56
300,Greece,2018,Resident patent filings (per million population),51
300,Greece,1985,Grants of patents (number),3294
300,Greece,1995,Grants of patents (number),350
300,Greece,2005,Grants of patents (number),320
300,Greece,2010,Grants of patents (number),479
300,Greece,2016,Grants of patents (number),271
300,Greece,2017,Grants of patents (number),261
300,Greece,2018,Grants of patents (number),240
300,Greece,2010,Patents in force (number),32120
300,Greece,2016,Patents in force (number),26479
300,Greece,2017,Patents in force (number),26936
300,Greece,2018,Patents in force (number),27426
308,Grenada,2016,Grants of patents (number),14
320,Guatemala,1985,Resident patent filings (per million population),9
320,Guatemala,1995,Resident patent filings (per million population),3
320,Guatemala,2005,Resident patent filings (per million population),1
320,Guatemala,1985,Grants of patents (number),166
320,Guatemala,1995,Grants of patents (number),22
320,Guatemala,2005,Grants of patents (number),104
320,Guatemala,2010,Grants of patents (number),104
320,Guatemala,2016,Grants of patents (number),52
320,Guatemala,2017,Grants of patents (number),50
320,Guatemala,2018,Grants of patents (number),30
320,Guatemala,2010,Patents in force (number),590
320,Guatemala,2016,Patents in force (number),883
320,Guatemala,2017,Patents in force (number),908
320,Guatemala,2018,Patents in force (number),914
328,Guyana,1985,Resident patent filings (per million population),1
328,Guyana,2016,Resident patent filings (per million population),1
328,Guyana,2018,Resident patent filings (per million population),3
328,Guyana,1985,Grants of patents (number),22
328,Guyana,2016,Grants of patents (number),10
328,Guyana,2017,Grants of patents (number),21
328,Guyana,2018,Grants of patents (number),6
328,Guyana,2016,Patents in force (number),29
332,Haiti,1985,Resident patent filings (per million population),1
332,Haiti,1985,Grants of patents (number),9
332,Haiti,1995,Grants of patents (number),3
332,Haiti,2005,Grants of patents (number),11
332,Haiti,2010,Grants of patents (number),10
340,Honduras,1985,Resident patent filings (per million population),3
340,Honduras,1995,Resident patent filings (per million population),1
340,Honduras,2016,Resident patent filings (per million population),1
340,Honduras,2018,Resident patent filings (per million population),1
340,Honduras,1985,Grants of patents (number),19
340,Honduras,2005,Grants of patents (number),85
340,Honduras,2010,Grants of patents (number),81
340,Honduras,2016,Grants of patents (number),53
340,Honduras,2017,Grants of patents (number),54
340,Honduras,2018,Grants of patents (number),88
340,Honduras,2017,Patents in force (number),1654
340,Honduras,2018,Patents in force (number),1765
348,Hungary,1985,Resident patent filings (per million population),273
348,Hungary,1995,Resident patent filings (per million population),106
348,Hungary,2005,Resident patent filings (per million population),78
348,Hungary,2010,Resident patent filings (per million population),75
348,Hungary,2016,Resident patent filings (per million population),74
348,Hungary,2017,Resident patent filings (per million population),61
348,Hungary,2018,Resident patent filings (per million population),54
348,Hungary,1985,Grants of patents (number),2095
348,Hungary,1995,Grants of patents (number),1910
348,Hungary,2005,Grants of patents (number),1126
348,Hungary,2010,Grants of patents (number),65
348,Hungary,2016,Grants of patents (number),271
348,Hungary,2017,Grants of patents (number),155
348,Hungary,2018,Grants of patents (number),156
348,Hungary,2005,Patents in force (number),9125
348,Hungary,2010,Patents in force (number),13853
348,Hungary,2016,Patents in force (number),23782
348,Hungary,2017,Patents in force (number),26225
348,Hungary,2018,Patents in force (number),28677
352,Iceland,1985,Resident patent filings (per million population),87
352,Iceland,1995,Resident patent filings (per million population),71
352,Iceland,2005,Resident patent filings (per million population),253
352,Iceland,2010,Resident patent filings (per million population),343
352,Iceland,2016,Resident patent filings (per million population),218
352,Iceland,2017,Resident patent filings (per million population),268
352,Iceland,2018,Resident patent filings (per million population),252
352,Iceland,1985,Grants of patents (number),21
352,Iceland,1995,Grants of patents (number),11
352,Iceland,2005,Grants of patents (number),101
352,Iceland,2010,Grants of patents (number),139
352,Iceland,2016,Grants of patents (number),22
352,Iceland,2017,Grants of patents (number),36
352,Iceland,2018,Grants of patents (number),16
352,Iceland,2005,Patents in force (number),349
352,Iceland,2010,Patents in force (number),1892
352,Iceland,2016,Patents in force (number),5941
352,Iceland,2017,Patents in force (number),6613
352,Iceland,2018,Patents in force (number),7380
356,India,1985,Resident patent filings (per million population),1
356,India,1995,Resident patent filings (per million population),2
356,India,2005,Resident patent filings (per million population),4
356,India,2010,Resident patent filings (per million population),7
356,India,2016,Resident patent filings (per million population),10
356,India,2017,Resident patent filings (per million population),11
356,India,2018,Resident patent filings (per million population),12
356,India,1985,Grants of patents (number),1814
356,India,1995,Grants of patents (number),1613
356,India,2005,Grants of patents (number),4320
356,India,2010,Grants of patents (number),7138
356,India,2016,Grants of patents (number),8248
356,India,2017,Grants of patents (number),12387
356,India,2018,Grants of patents (number),13908
356,India,2005,Patents in force (number),16419
356,India,2010,Patents in force (number),47224
356,India,2016,Patents in force (number),49575
356,India,2017,Patents in force (number),60777
356,India,2018,Patents in force (number),60865
360,Indonesia,2005,Resident patent filings (per million population),1
360,Indonesia,2010,Resident patent filings (per million population),2
360,Indonesia,2016,Resident patent filings (per million population),4
360,Indonesia,2017,Resident patent filings (per million population),9
360,Indonesia,2018,Resident patent filings (per million population),5
360,Indonesia,2016,Grants of patents (number),3005
360,Indonesia,2017,Grants of patents (number),2309
360,Indonesia,2018,Grants of patents (number),6374
360,Indonesia,2018,Patents in force (number),22584
364,Iran (Islamic Republic of),1985,Resident patent filings (per million population),4
364,Iran (Islamic Republic of),1995,Resident patent filings (per million population),5
364,Iran (Islamic Republic of),2005,Resident patent filings (per million population),58
364,Iran (Islamic Republic of),2010,Resident patent filings (per million population),151
364,Iran (Islamic Republic of),2016,Resident patent filings (per million population),188
364,Iran (Islamic Republic of),2017,Resident patent filings (per million population),189
364,Iran (Islamic Republic of),2018,Resident patent filings (per million population),146
364,Iran (Islamic Republic of),1985,Grants of patents (number),339
364,Iran (Islamic Republic of),1995,Grants of patents (number),166
364,Iran (Islamic Republic of),2005,Grants of patents (number),2890
364,Iran (Islamic Republic of),2010,Grants of patents (number),5372
364,Iran (Islamic Republic of),2016,Grants of patents (number),3268
364,Iran (Islamic Republic of),2017,Grants of patents (number),4151
364,Iran (Islamic Republic of),2018,Grants of patents (number),3367
364,Iran (Islamic Republic of),2016,Patents in force (number),46552
364,Iran (Islamic Republic of),2017,Patents in force (number),42447
364,Iran (Islamic Republic of),2018,Patents in force (number),48859
368,Iraq,1985,Resident patent filings (per million population),19
368,Iraq,1995,Resident patent filings (per million population),4
368,Iraq,2017,Resident patent filings (per million population),16
368,Iraq,2018,Resident patent filings (per million population),17
368,Iraq,1985,Grants of patents (number),103
368,Iraq,1995,Grants of patents (number),32
368,Iraq,2017,Grants of patents (number),388
368,Iraq,2018,Grants of patents (number),426
368,Iraq,2016,Patents in force (number),2085
368,Iraq,2017,Patents in force (number),2427
368,Iraq,2018,Patents in force (number),2784
372,Ireland,1985,Resident patent filings (per million population),205
372,Ireland,2016,Resident patent filings (per million population),159
372,Ireland,2017,Resident patent filings (per million population),139
372,Ireland,2018,Resident patent filings (per million population),181
372,Ireland,1985,Grants of patents (number),1042
372,Ireland,1995,Grants of patents (number),3208
372,Ireland,2005,Grants of patents (number),226
372,Ireland,2010,Grants of patents (number),87
372,Ireland,2016,Grants of patents (number),64
372,Ireland,2017,Grants of patents (number),60
372,Ireland,2018,Grants of patents (number),52
372,Ireland,2010,Patents in force (number),79040
372,Ireland,2016,Patents in force (number),147125
372,Ireland,2017,Patents in force (number),169453
372,Ireland,2018,Patents in force (number),196707
376,Israel,1985,Resident patent filings (per million population),187
376,Israel,1995,Resident patent filings (per million population),228
376,Israel,2005,Resident patent filings (per million population),241
376,Israel,2010,Resident patent filings (per million population),190
376,Israel,2016,Resident patent filings (per million population),152
376,Israel,2017,Resident patent filings (per million population),165
376,Israel,2018,Resident patent filings (per million population),170
376,Israel,1985,Grants of patents (number),1636
376,Israel,1995,Grants of patents (number),2029
376,Israel,2005,Grants of patents (number),2269
376,Israel,2010,Grants of patents (number),2293
376,Israel,2016,Grants of patents (number),4938
376,Israel,2018,Grants of patents (number),4107
376,Israel,2010,Patents in force (number),26494
376,Israel,2016,Patents in force (number),30922
376,Israel,2017,Patents in force (number),32764
376,Israel,2018,Patents in force (number),33951
380,Italy,1985,Resident patent filings (per million population),35
380,Italy,2010,Resident patent filings (per million population),219
380,Italy,2016,Resident patent filings (per million population),215
380,Italy,2017,Resident patent filings (per million population),215
380,Italy,2018,Resident patent filings (per million population),220
380,Italy,1995,Grants of patents (number),9164
380,Italy,2005,Grants of patents (number),5534
380,Italy,2010,Grants of patents (number),16106
380,Italy,2016,Grants of patents (number),6429
380,Italy,2017,Grants of patents (number),4855
380,Italy,2018,Grants of patents (number),6424
380,Italy,2010,Patents in force (number),229648
380,Italy,2016,Patents in force (number),287499
380,Italy,2017,Patents in force (number),297672
380,Italy,2018,Patents in force (number),306768
388,Jamaica,1995,Resident patent filings (per million population),3
388,Jamaica,2005,Resident patent filings (per million population),4
388,Jamaica,2010,Resident patent filings (per million population),5
388,Jamaica,2016,Resident patent filings (per million population),7
388,Jamaica,2017,Resident patent filings (per million population),4
388,Jamaica,2018,Resident patent filings (per million population),9
388,Jamaica,1995,Grants of patents (number),4
388,Jamaica,2016,Grants of patents (number),5
388,Jamaica,2017,Grants of patents (number),2
388,Jamaica,2005,Patents in force (number),527
388,Jamaica,2016,Patents in force (number),328
388,Jamaica,2017,Patents in force (number),265
392,Japan,1985,Resident patent filings (per million population),2272
392,Japan,1995,Resident patent filings (per million population),2661
392,Japan,2005,Resident patent filings (per million population),2880
392,Japan,2010,Resident patent filings (per million population),2265
392,Japan,2016,Resident patent filings (per million population),2049
392,Japan,2017,Resident patent filings (per million population),2053
392,Japan,2018,Resident patent filings (per million population),2005
392,Japan,1985,Grants of patents (number),50100
392,Japan,1995,Grants of patents (number),109100
392,Japan,2005,Grants of patents (number),122944
392,Japan,2010,Grants of patents (number),222693
392,Japan,2016,Grants of patents (number),203087
392,Japan,2017,Grants of patents (number),199577
392,Japan,2018,Grants of patents (number),194525
392,Japan,2005,Patents in force (number),1123055
392,Japan,2010,Patents in force (number),1423432
392,Japan,2016,Patents in force (number),1980985
392,Japan,2017,Patents in force (number),2013685
392,Japan,2018,Patents in force (number),2054276
400,Jordan,2005,Resident patent filings (per million population),8
400,Jordan,2010,Resident patent filings (per million population),6
400,Jordan,2016,Resident patent filings (per million population),2
400,Jordan,2017,Resident patent filings (per million population),3
400,Jordan,2018,Resident patent filings (per million population),2
400,Jordan,2005,Grants of patents (number),55
400,Jordan,2010,Grants of patents (number),64
400,Jordan,2016,Grants of patents (number),121
400,Jordan,2017,Grants of patents (number),119
400,Jordan,2018,Grants of patents (number),167
400,Jordan,2010,Patents in force (number),312
400,Jordan,2016,Patents in force (number),463
400,Jordan,2017,Patents in force (number),407
400,Jordan,2018,Patents in force (number),532
398,Kazakhstan,1995,Resident patent filings (per million population),65
398,Kazakhstan,2005,Resident patent filings (per million population),101
398,Kazakhstan,2010,Resident patent filings (per million population),105
398,Kazakhstan,2016,Resident patent filings (per million population),59
398,Kazakhstan,2017,Resident patent filings (per million population),63
398,Kazakhstan,2018,Resident patent filings (per million population),49
398,Kazakhstan,1995,Grants of patents (number),1281
398,Kazakhstan,2010,Grants of patents (number),1868
398,Kazakhstan,2016,Grants of patents (number),1011
398,Kazakhstan,2017,Grants of patents (number),869
398,Kazakhstan,2018,Grants of patents (number),778
398,Kazakhstan,2010,Patents in force (number),581
398,Kazakhstan,2016,Patents in force (number),3218
398,Kazakhstan,2017,Patents in force (number),2625
404,Kenya,2005,Resident patent filings (per million population),1
404,Kenya,2010,Resident patent filings (per million population),2
404,Kenya,2016,Resident patent filings (per million population),3
404,Kenya,2017,Resident patent filings (per million population),3
404,Kenya,2018,Resident patent filings (per million population),5
404,Kenya,1985,Grants of patents (number),98
404,Kenya,2005,Grants of patents (number),48
404,Kenya,2010,Grants of patents (number),54
404,Kenya,2016,Grants of patents (number),26
404,Kenya,2017,Grants of patents (number),43
404,Kenya,2018,Grants of patents (number),26
296,Kiribati,1985,Grants of patents (number),1
414,Kuwait,2016,Resident patent filings (per million population),5
414,Kuwait,2018,Resident patent filings (per million population),4
417,Kyrgyzstan,1995,Resident patent filings (per million population),26
417,Kyrgyzstan,2010,Resident patent filings (per million population),26
417,Kyrgyzstan,2016,Resident patent filings (per million population),15
417,Kyrgyzstan,2017,Resident patent filings (per million population),23
417,Kyrgyzstan,1995,Grants of patents (number),133
417,Kyrgyzstan,2010,Grants of patents (number),109
417,Kyrgyzstan,2016,Grants of patents (number),120
417,Kyrgyzstan,2017,Grants of patents (number),78
417,Kyrgyzstan,2018,Grants of patents (number),110
417,Kyrgyzstan,2010,Patents in force (number),112
417,Kyrgyzstan,2016,Patents in force (number),274
417,Kyrgyzstan,2017,Patents in force (number),256
417,Kyrgyzstan,2018,Patents in force (number),253
418,Lao People's Dem. Rep.,2005,Resident patent filings (per million population),1
418,Lao People's Dem. Rep.,2016,Grants of patents (number),2
418,Lao People's Dem. Rep.,2017,Grants of patents (number),3
418,Lao People's Dem. Rep.,2018,Grants of patents (number),5
428,Latvia,1995,Resident patent filings (per million population),85
428,Latvia,2005,Resident patent filings (per million population),53
428,Latvia,2010,Resident patent filings (per million population),101
428,Latvia,2016,Resident patent filings (per million population),55
428,Latvia,2017,Resident patent filings (per million population),54
428,Latvia,2018,Resident patent filings (per million population),51
428,Latvia,1995,Grants of patents (number),629
428,Latvia,2005,Grants of patents (number),122
428,Latvia,2010,Grants of patents (number),184
428,Latvia,2016,Grants of patents (number),68
428,Latvia,2017,Grants of patents (number),87
428,Latvia,2018,Grants of patents (number),51
428,Latvia,2005,Patents in force (number),4012
428,Latvia,2010,Patents in force (number),5680
428,Latvia,2016,Patents in force (number),7419
428,Latvia,2017,Patents in force (number),8808
428,Latvia,2018,Patents in force (number),9475
426,Lesotho,1995,Resident patent filings (per million population),4
426,Lesotho,1995,Grants of patents (number),7
434,Libya,1995,Resident patent filings (per million population),1
438,Liechtenstein,2005,Resident patent filings (per million population),4380
438,Liechtenstein,2010,Resident patent filings (per million population),8056
438,Liechtenstein,2016,Resident patent filings (per million population),10000
438,Liechtenstein,2017,Resident patent filings (per million population),10053
438,Liechtenstein,2018,Resident patent filings (per million population),11372
440,Lithuania,1995,Resident patent filings (per million population),29
440,Lithuania,2005,Resident patent filings (per million population),21
440,Lithuania,2010,Resident patent filings (per million population),38
440,Lithuania,2016,Resident patent filings (per million population),43
440,Lithuania,2017,Resident patent filings (per million population),37
440,Lithuania,2018,Resident patent filings (per million population),42
440,Lithuania,1995,Grants of patents (number),494
440,Lithuania,2005,Grants of patents (number),116
440,Lithuania,2010,Grants of patents (number),84
440,Lithuania,2016,Grants of patents (number),103
440,Lithuania,2017,Grants of patents (number),143
440,Lithuania,2018,Grants of patents (number),92
440,Lithuania,2005,Patents in force (number),768
440,Lithuania,2010,Patents in force (number),642
440,Lithuania,2016,Patents in force (number),522
440,Lithuania,2018,Patents in force (number),474
442,Luxembourg,1985,Resident patent filings (per million population),221
442,Luxembourg,1995,Resident patent filings (per million population),86
442,Luxembourg,2005,Resident patent filings (per million population),441
442,Luxembourg,2010,Resident patent filings (per million population),990
442,Luxembourg,2016,Resident patent filings (per million population),1069
442,Luxembourg,2017,Resident patent filings (per million population),1201
442,Luxembourg,2018,Resident patent filings (per million population),992
442,Luxembourg,1985,Grants of patents (number),418
442,Luxembourg,2005,Grants of patents (number),29
442,Luxembourg,2010,Grants of patents (number),87
442,Luxembourg,2016,Grants of patents (number),184
442,Luxembourg,2017,Grants of patents (number),487
442,Luxembourg,2018,Grants of patents (number),423
442,Luxembourg,2010,Patents in force (number),42805
442,Luxembourg,2016,Patents in force (number),65137
442,Luxembourg,2017,Patents in force (number),71708
442,Luxembourg,2018,Patents in force (number),98245
450,Madagascar,1995,Resident patent filings (per million population),2
450,Madagascar,1995,Grants of patents (number),25
450,Madagascar,2005,Grants of patents (number),32
450,Madagascar,2010,Grants of patents (number),55
450,Madagascar,2016,Grants of patents (number),19
450,Madagascar,2017,Grants of patents (number),23
450,Madagascar,2018,Grants of patents (number),31
450,Madagascar,2005,Patents in force (number),249
450,Madagascar,2010,Patents in force (number),387
450,Madagascar,2016,Patents in force (number),386
450,Madagascar,2017,Patents in force (number),206
450,Madagascar,2018,Patents in force (number),229
454,Malawi,1985,Grants of patents (number),43
454,Malawi,1995,Grants of patents (number),23
454,Malawi,2010,Grants of patents (number),1
454,Malawi,2016,Grants of patents (number),7
458,Malaysia,1985,Resident patent filings (per million population),1
458,Malaysia,1995,Resident patent filings (per million population),7
458,Malaysia,2005,Resident patent filings (per million population),20
458,Malaysia,2010,Resident patent filings (per million population),44
458,Malaysia,2016,Resident patent filings (per million population),36
458,Malaysia,2017,Resident patent filings (per million population),37
458,Malaysia,2018,Resident patent filings (per million population),35
458,Malaysia,1985,Grants of patents (number),1150
458,Malaysia,1995,Grants of patents (number),1753
458,Malaysia,2005,Grants of patents (number),2508
458,Malaysia,2010,Grants of patents (number),2160
458,Malaysia,2016,Grants of patents (number),3324
458,Malaysia,2017,Grants of patents (number),5063
458,Malaysia,2018,Grants of patents (number),4287
458,Malaysia,2010,Patents in force (number),20908
458,Malaysia,2016,Patents in force (number),25117
458,Malaysia,2017,Patents in force (number),25313
458,Malaysia,2018,Patents in force (number),26572
466,Mali,2016,Resident patent filings (per million population),1
470,Malta,1995,Resident patent filings (per million population),29
470,Malta,2010,Resident patent filings (per million population),104
470,Malta,2016,Resident patent filings (per million population),204
470,Malta,1985,Grants of patents (number),20
470,Malta,1995,Grants of patents (number),19
470,Malta,2010,Grants of patents (number),4
470,Malta,2016,Grants of patents (number),6
470,Malta,2010,Patents in force (number),832
470,Malta,2016,Patents in force (number),423
480,Mauritius,1985,Resident patent filings (per million population),4
480,Mauritius,1995,Resident patent filings (per million population),3
480,Mauritius,2016,Resident patent filings (per million population),2
480,Mauritius,2017,Resident patent filings (per million population),1
480,Mauritius,2018,Resident patent filings (per million population),13
480,Mauritius,1985,Grants of patents (number),4
480,Mauritius,1995,Grants of patents (number),3
480,Mauritius,2010,Grants of patents (number),8
480,Mauritius,2016,Grants of patents (number),2
480,Mauritius,2017,Grants of patents (number),4
480,Mauritius,2018,Grants of patents (number),7
480,Mauritius,2017,Patents in force (number),46
480,Mauritius,2018,Patents in force (number),53
484,Mexico,1985,Resident patent filings (per million population),8
484,Mexico,1995,Resident patent filings (per million population),5
484,Mexico,2005,Resident patent filings (per million population),6
484,Mexico,2010,Resident patent filings (per million population),8
484,Mexico,2016,Resident patent filings (per million population),11
484,Mexico,2017,Resident patent filings (per million population),11
484,Mexico,2018,Resident patent filings (per million population),12
484,Mexico,1985,Grants of patents (number),977
484,Mexico,1995,Grants of patents (number),3538
484,Mexico,2005,Grants of patents (number),8098
484,Mexico,2010,Grants of patents (number),9399
484,Mexico,2016,Grants of patents (number),8652
484,Mexico,2017,Grants of patents (number),8510
484,Mexico,2018,Grants of patents (number),8921
484,Mexico,2005,Patents in force (number),48374
484,Mexico,2010,Patents in force (number),82017
484,Mexico,2016,Patents in force (number),109238
484,Mexico,2017,Patents in force (number),112617
484,Mexico,2018,Patents in force (number),113286
492,Monaco,1985,Resident patent filings (per million population),521
492,Monaco,1995,Resident patent filings (per million population),423
492,Monaco,2005,Resident patent filings (per million population),503
492,Monaco,2010,Resident patent filings (per million population),562
492,Monaco,2016,Resident patent filings (per million population),1129
492,Monaco,2017,Resident patent filings (per million population),1198
492,Monaco,2018,Resident patent filings (per million population),724
492,Monaco,1985,Grants of patents (number),66
492,Monaco,1995,Grants of patents (number),36
492,Monaco,2005,Grants of patents (number),9
492,Monaco,2010,Grants of patents (number),5
492,Monaco,2016,Grants of patents (number),9
492,Monaco,2017,Grants of patents (number),10
492,Monaco,2018,Grants of patents (number),28
492,Monaco,2005,Patents in force (number),37483
492,Monaco,2010,Patents in force (number),53859
492,Monaco,2016,Patents in force (number),85132
492,Monaco,2017,Patents in force (number),88453
492,Monaco,2018,Patents in force (number),115893
496,Mongolia,1995,Resident patent filings (per million population),57
496,Mongolia,2005,Resident patent filings (per million population),40
496,Mongolia,2010,Resident patent filings (per million population),40
496,Mongolia,2016,Resident patent filings (per million population),37
496,Mongolia,2017,Resident patent filings (per million population),40
496,Mongolia,2018,Resident patent filings (per million population),26
496,Mongolia,1985,Grants of patents (number),5
496,Mongolia,1995,Grants of patents (number),117
496,Mongolia,2005,Grants of patents (number),197
496,Mongolia,2010,Grants of patents (number),96
496,Mongolia,2016,Grants of patents (number),157
496,Mongolia,2017,Grants of patents (number),105
496,Mongolia,2018,Grants of patents (number),76
496,Mongolia,2005,Patents in force (number),13663
496,Mongolia,2010,Patents in force (number),2645
496,Mongolia,2016,Patents in force (number),4324
496,Mongolia,2018,Patents in force (number),1030
499,Montenegro,2010,Resident patent filings (per million population),37
499,Montenegro,2016,Resident patent filings (per million population),16
499,Montenegro,2018,Resident patent filings (per million population),5
499,Montenegro,2010,Grants of patents (number),264
499,Montenegro,2016,Grants of patents (number),8
499,Montenegro,2018,Grants of patents (number),11
499,Montenegro,2010,Patents in force (number),264
504,Morocco,1985,Resident patent filings (per million population),2
504,Morocco,1995,Resident patent filings (per million population),3
504,Morocco,2005,Resident patent filings (per million population),5
504,Morocco,2010,Resident patent filings (per million population),5
504,Morocco,2016,Resident patent filings (per million population),7
504,Morocco,2017,Resident patent filings (per million population),6
504,Morocco,2018,Resident patent filings (per million population),5
504,Morocco,1985,Grants of patents (number),313
504,Morocco,1995,Grants of patents (number),354
504,Morocco,2005,Grants of patents (number),556
504,Morocco,2010,Grants of patents (number),808
504,Morocco,2016,Grants of patents (number),352
504,Morocco,2017,Grants of patents (number),413
504,Morocco,2018,Grants of patents (number),600
504,Morocco,2005,Patents in force (number),9872
504,Morocco,2017,Patents in force (number),4145
504,Morocco,2018,Patents in force (number),8364
508,Mozambique,2010,Resident patent filings (per million population),1
508,Mozambique,2016,Resident patent filings (per million population),1
508,Mozambique,2017,Resident patent filings (per million population),1
508,Mozambique,2018,Resident patent filings (per million population),1
508,Mozambique,2005,Grants of patents (number),14
508,Mozambique,2016,Grants of patents (number),35
508,Mozambique,2016,Patents in force (number),1582
508,Mozambique,2017,Patents in force (number),2029
508,Mozambique,2018,Patents in force (number),2531
516,Namibia,2016,Resident patent filings (per million population),8
516,Namibia,2017,Resident patent filings (per million population),4
516,Namibia,2018,Resident patent filings (per million population),9
516,Namibia,2016,Grants of patents (number),28
516,Namibia,2017,Grants of patents (number),16
516,Namibia,2018,Grants of patents (number),4
516,Namibia,2016,Patents in force (number),479
516,Namibia,2017,Patents in force (number),451
516,Namibia,2018,Patents in force (number),623
524,Nepal,2017,Resident patent filings (per million population),1
524,Nepal,1985,Grants of patents (number),1
524,Nepal,1995,Grants of patents (number),1
524,Nepal,2005,Grants of patents (number),3
528,Netherlands,1985,Resident patent filings (per million population),134
528,Netherlands,1995,Resident patent filings (per million population),137
528,Netherlands,2005,Resident patent filings (per million population),614
528,Netherlands,2010,Resident patent filings (per million population),511
528,Netherlands,2016,Resident patent filings (per million population),536
528,Netherlands,2017,Resident patent filings (per million population),541
528,Netherlands,2018,Resident patent filings (per million population),537
528,Netherlands,1985,Grants of patents (number),2145
528,Netherlands,1995,Grants of patents (number),673
528,Netherlands,2005,Grants of patents (number),2373
528,Netherlands,2010,Grants of patents (number),1947
528,Netherlands,2016,Grants of patents (number),1914
528,Netherlands,2017,Grants of patents (number),2307
528,Netherlands,2018,Grants of patents (number),1972
528,Netherlands,2005,Patents in force (number),135215
528,Netherlands,2010,Patents in force (number),135127
528,Netherlands,2016,Patents in force (number),164264
528,Netherlands,2017,Patents in force (number),165879
528,Netherlands,2018,Patents in force (number),194393
554,New Zealand,1985,Resident patent filings (per million population),310
