CODE,NAME,YEAR,SERIES,VALUE
100,Bulgaria,2016,Pupil-teacher ratio in secondary education,12.6365
100,Bulgaria,2016,Teachers at tertiary level (thousands),22.604
100,Bulgaria,2016,Pupil-teacher ratio in tertiary education,11.7991
100,Bulgaria,2017,Teachers at primary level (thousands),17.393
100,Bulgaria,2017,Pupil-teacher ratio in primary education,15.2074
100,Bulgaria,2017,Teachers at tertiary level (thousands),22.223
100,Bulgaria,2017,Pupil-teacher ratio in tertiary education,11.2468
854,Burkina Faso,2003,Teachers at primary level (thousands),22.664
854,Burkina Faso,2003,Pupil-teacher ratio in primary education,44.6589
854,Burkina Faso,2003,Teachers at secondary level (thousands),7.559
854,Burkina Faso,2003,Pupil-teacher ratio in secondary education,31.342
854,Burkina Faso,2005,Teachers at primary level (thousands),26.938
854,Burkina Faso,2005,Pupil-teacher ratio in primary education,47.1764
854,Burkina Faso,2005,Teachers at tertiary level (thousands),1.984
854,Burkina Faso,2005,Pupil-teacher ratio in tertiary education,14.0837
854,Burkina Faso,2010,Teachers at primary level (thousands),39.077
854,Burkina Faso,2010,Pupil-teacher ratio in primary education,52.3999
854,Burkina Faso,2010,Teachers at secondary level (thousands),17.78
854,Burkina Faso,2010,Pupil-teacher ratio in secondary education,30.258
854,Burkina Faso,2010,Teachers at tertiary level (thousands),2.889
854,Burkina Faso,2010,Pupil-teacher ratio in tertiary education,17.7106
854,Burkina Faso,2015,Teachers at primary level (thousands),64.177
854,Burkina Faso,2015,Pupil-teacher ratio in primary education,42.1772
854,Burkina Faso,2015,Teachers at secondary level (thousands),38.322
854,Burkina Faso,2015,Pupil-teacher ratio in secondary education,25.1957
854,Burkina Faso,2015,Teachers at tertiary level (thousands),4.557
854,Burkina Faso,2015,Pupil-teacher ratio in tertiary education,18.345
854,Burkina Faso,2018,Teachers at primary level (thousands),80.713
854,Burkina Faso,2018,Pupil-teacher ratio in primary education,39.7217
854,Burkina Faso,2018,Teachers at secondary level (thousands),55.407
854,Burkina Faso,2018,Pupil-teacher ratio in secondary education,23.12
854,Burkina Faso,2018,Teachers at tertiary level (thousands),6.797
854,Burkina Faso,2018,Pupil-teacher ratio in tertiary education,17.3201
108,Burundi,2005,Teachers at primary level (thousands),21.289
108,Burundi,2005,Pupil-teacher ratio in primary education,48.704
108,Burundi,2005,Teachers at secondary level (thousands),7.498
108,Burundi,2005,Pupil-teacher ratio in secondary education,22.8208
108,Burundi,2005,Teachers at tertiary level (thousands),1.051
108,Burundi,2005,Pupil-teacher ratio in tertiary education,16.0942
108,Burundi,2010,Teachers at primary level (thousands),36.557
108,Burundi,2010,Pupil-teacher ratio in primary education,50.6021
108,Burundi,2010,Teachers at secondary level (thousands),11.275
108,Burundi,2010,Pupil-teacher ratio in secondary education,29.9403
108,Burundi,2010,Teachers at tertiary level (thousands),1.784
108,Burundi,2010,Pupil-teacher ratio in tertiary education,16.4064
108,Burundi,2014,Teachers at primary level (thousands),46.887
108,Burundi,2014,Pupil-teacher ratio in primary education,43.6538
108,Burundi,2014,Teachers at secondary level (thousands),15.673
108,Burundi,2014,Pupil-teacher ratio in secondary education,37.2174
108,Burundi,2014,Teachers at tertiary level (thousands),2.03
108,Burundi,2014,Pupil-teacher ratio in tertiary education,25.234
108,Burundi,2015,Teachers at primary level (thousands),47.949
108,Burundi,2015,Pupil-teacher ratio in primary education,43.2211
108,Burundi,2015,Teachers at secondary level (thousands),18.558
108,Burundi,2015,Pupil-teacher ratio in secondary education,35.7928
108,Burundi,2017,Teachers at primary level (thousands),42.854
108,Burundi,2017,Pupil-teacher ratio in primary education,49.6143
108,Burundi,2017,Teachers at secondary level (thousands),23.729
108,Burundi,2017,Pupil-teacher ratio in secondary education,28.0297
108,Burundi,2017,Teachers at tertiary level (thousands),3.118
108,Burundi,2017,Pupil-teacher ratio in tertiary education,19.796
108,Burundi,2018,Teachers at primary level (thousands),51.051
108,Burundi,2018,Pupil-teacher ratio in primary education,42.5238
108,Burundi,2018,Teachers at secondary level (thousands),25.372
108,Burundi,2018,Pupil-teacher ratio in secondary education,26.5984
132,Cabo Verde,2005,Teachers at primary level (thousands),3.19
132,Cabo Verde,2005,Pupil-teacher ratio in primary education,26.0141
132,Cabo Verde,2005,Teachers at secondary level (thousands),2.241
132,Cabo Verde,2005,Pupil-teacher ratio in secondary education,23.5034
132,Cabo Verde,2005,Teachers at tertiary level (thousands),0.485
132,Cabo Verde,2005,Pupil-teacher ratio in tertiary education,8.0619
132,Cabo Verde,2010,Teachers at primary level (thousands),3.009
132,Cabo Verde,2010,Pupil-teacher ratio in primary education,23.6404
132,Cabo Verde,2010,Teachers at secondary level (thousands),3.522
132,Cabo Verde,2010,Pupil-teacher ratio in secondary education,17.5119
132,Cabo Verde,2010,Teachers at tertiary level (thousands),0.926
132,Cabo Verde,2010,Pupil-teacher ratio in tertiary education,10.9546
132,Cabo Verde,2015,Teachers at primary level (thousands),2.988
132,Cabo Verde,2015,Pupil-teacher ratio in primary education,21.9478
132,Cabo Verde,2015,Teachers at secondary level (thousands),3.575
132,Cabo Verde,2015,Pupil-teacher ratio in secondary education,16.4076
132,Cabo Verde,2015,Teachers at tertiary level (thousands),1.366
132,Cabo Verde,2015,Pupil-teacher ratio in tertiary education,9.1786
132,Cabo Verde,2018,Teachers at primary level (thousands),3.043
132,Cabo Verde,2018,Pupil-teacher ratio in primary education,21.0736
132,Cabo Verde,2018,Teachers at secondary level (thousands),3.46
132,Cabo Verde,2018,Pupil-teacher ratio in secondary education,15.4205
132,Cabo Verde,2018,Teachers at tertiary level (thousands),1.461
132,Cabo Verde,2018,Pupil-teacher ratio in tertiary education,7.9802
116,Cambodia,2003,Teachers at primary level (thousands),49.293
116,Cambodia,2003,Pupil-teacher ratio in primary education,56.2375
116,Cambodia,2003,Teachers at secondary level (thousands),23.749
116,Cambodia,2003,Pupil-teacher ratio in secondary education,23.5882
116,Cambodia,2003,Teachers at tertiary level (thousands),2.479
116,Cambodia,2003,Pupil-teacher ratio in tertiary education,17.4304
116,Cambodia,2005,Teachers at primary level (thousands),50.654
116,Cambodia,2005,Pupil-teacher ratio in primary education,53.2114
116,Cambodia,2005,Teachers at tertiary level (thousands),2.498
116,Cambodia,2005,Pupil-teacher ratio in tertiary education,22.7422
116,Cambodia,2006,Teachers at primary level (thousands),51.212
116,Cambodia,2006,Pupil-teacher ratio in primary education,50.4228
116,Cambodia,2006,Teachers at secondary level (thousands),27.07
116,Cambodia,2006,Pupil-teacher ratio in secondary education,29.9888
116,Cambodia,2006,Teachers at tertiary level (thousands),3.261
116,Cambodia,2006,Pupil-teacher ratio in tertiary education,29.0426
116,Cambodia,2007,Teachers at primary level (thousands),48.736
116,Cambodia,2007,Pupil-teacher ratio in primary education,50.8791
116,Cambodia,2007,Teachers at secondary level (thousands),30.258
116,Cambodia,2007,Pupil-teacher ratio in secondary education,28.9219
116,Cambodia,2010,Teachers at primary level (thousands),46.905
116,Cambodia,2010,Pupil-teacher ratio in primary education,48.4496
116,Cambodia,2015,Teachers at primary level (thousands),47.866
116,Cambodia,2015,Pupil-teacher ratio in primary education,45.5212
116,Cambodia,2015,Teachers at tertiary level (thousands),12.246
116,Cambodia,2015,Pupil-teacher ratio in tertiary education,17.7498
116,Cambodia,2017,Teachers at primary level (thousands),50.684
116,Cambodia,2017,Pupil-teacher ratio in primary education,41.6627
116,Cambodia,2017,Teachers at tertiary level (thousands),14.96
116,Cambodia,2017,Pupil-teacher ratio in tertiary education,13.8772
116,Cambodia,2018,Teachers at primary level (thousands),51.49
116,Cambodia,2018,Pupil-teacher ratio in primary education,41.7035
120,Cameroon,2005,Teachers at primary level (thousands),62.28
120,Cameroon,2005,Pupil-teacher ratio in primary education,47.8128
120,Cameroon,2005,Teachers at secondary level (thousands),48.497
120,Cameroon,2005,Pupil-teacher ratio in secondary education,16.1701
120,Cameroon,2005,Teachers at tertiary level (thousands),3.173
120,Cameroon,2005,Pupil-teacher ratio in tertiary education,31.4731
120,Cameroon,2008,Teachers at primary level (thousands),69.544
120,Cameroon,2008,Pupil-teacher ratio in primary education,46.0353
120,Cameroon,2008,Teachers at secondary level (thousands),42.877
120,Cameroon,2008,Pupil-teacher ratio in secondary education,26.3006
120,Cameroon,2008,Teachers at tertiary level (thousands),3.834
120,Cameroon,2008,Pupil-teacher ratio in tertiary education,38.5057
120,Cameroon,2010,Teachers at primary level (thousands),76.655
120,Cameroon,2010,Pupil-teacher ratio in primary education,45.7947
120,Cameroon,2010,Teachers at tertiary level (thousands),4.235
120,Cameroon,2010,Pupil-teacher ratio in tertiary education,52.0262
120,Cameroon,2014,Teachers at primary level (thousands),93.738
120,Cameroon,2014,Pupil-teacher ratio in primary education,44.1953
120,Cameroon,2014,Teachers at secondary level (thousands),97.921
120,Cameroon,2014,Pupil-teacher ratio in secondary education,20.4254
120,Cameroon,2014,Teachers at tertiary level (thousands),6.69
120,Cameroon,2014,Pupil-teacher ratio in tertiary education,52.2804
120,Cameroon,2015,Teachers at primary level (thousands),105.388
120,Cameroon,2015,Pupil-teacher ratio in primary education,41.4657
120,Cameroon,2015,Teachers at secondary level (thousands),106.119
120,Cameroon,2015,Pupil-teacher ratio in secondary education,19.8671
120,Cameroon,2016,Teachers at primary level (thousands),104.86
120,Cameroon,2016,Pupil-teacher ratio in primary education,42.7354
120,Cameroon,2016,Teachers at secondary level (thousands),114.601
120,Cameroon,2016,Pupil-teacher ratio in secondary education,19.2571
120,Cameroon,2018,Teachers at primary level (thousands),93.723
120,Cameroon,2018,Pupil-teacher ratio in primary education,44.8341
124,Canada,2000,Teachers at primary level (thousands),141.045
124,Canada,2000,Pupil-teacher ratio in primary education,17.416
124,Canada,2010,Teachers at tertiary level (thousands),207.0626
124,Canada,2010,Pupil-teacher ratio in tertiary education,6.9069
124,Canada,2015,Teachers at tertiary level (thousands),204.765
124,Canada,2015,Pupil-teacher ratio in tertiary education,7.6386
124,Canada,2016,Teachers at tertiary level (thousands),173.685
124,Canada,2016,Pupil-teacher ratio in tertiary education,9.174
136,Cayman Islands,2001,Teachers at primary level (thousands),0.234
136,Cayman Islands,2001,Pupil-teacher ratio in primary education,15.1667
136,Cayman Islands,2001,Teachers at secondary level (thousands),0.239
136,Cayman Islands,2001,Pupil-teacher ratio in secondary education,9.7782
136,Cayman Islands,2001,Teachers at tertiary level (thousands),0.027
136,Cayman Islands,2001,Pupil-teacher ratio in tertiary education,18.8148
136,Cayman Islands,2005,Teachers at primary level (thousands),0.253
136,Cayman Islands,2005,Pupil-teacher ratio in primary education,12.8063
136,Cayman Islands,2005,Teachers at secondary level (thousands),0.275
136,Cayman Islands,2005,Pupil-teacher ratio in secondary education,10.2691
136,Cayman Islands,2008,Teachers at primary level (thousands),0.309
136,Cayman Islands,2008,Pupil-teacher ratio in primary education,12.0906
136,Cayman Islands,2008,Teachers at secondary level (thousands),0.361
136,Cayman Islands,2008,Pupil-teacher ratio in secondary education,8.8587
136,Cayman Islands,2008,Teachers at tertiary level (thousands),0.034
136,Cayman Islands,2008,Pupil-teacher ratio in tertiary education,26.8235
136,Cayman Islands,2012,Teachers at primary level (thousands),0.303
136,Cayman Islands,2012,Pupil-teacher ratio in primary education,13.3102
136,Cayman Islands,2012,Teachers at secondary level (thousands),0.626
136,Cayman Islands,2012,Pupil-teacher ratio in secondary education,5.2748
136,Cayman Islands,2013,Teachers at primary level (thousands),0.303
136,Cayman Islands,2013,Pupil-teacher ratio in primary education,13.0363
136,Cayman Islands,2018,Teachers at primary level (thousands),0.273
136,Cayman Islands,2018,Pupil-teacher ratio in primary education,15.7473
136,Cayman Islands,2018,Teachers at secondary level (thousands),0.317
136,Cayman Islands,2018,Pupil-teacher ratio in secondary education,10.9653
140,Central African Republic,2000,Teachers at tertiary level (thousands),0.325
140,Central African Republic,2000,Pupil-teacher ratio in tertiary education,19.4554
140,Central African Republic,2005,Teachers at primary level (thousands),4.653
140,Central African Republic,2005,Pupil-teacher ratio in primary education,88.6269
140,Central African Republic,2009,Teachers at primary level (thousands),6.427
140,Central African Republic,2009,Pupil-teacher ratio in primary education,94.6126
140,Central African Republic,2009,Teachers at secondary level (thousands),1.166
140,Central African Republic,2009,Pupil-teacher ratio in secondary education,80.0523
140,Central African Republic,2009,Teachers at tertiary level (thousands),0.34
140,Central African Republic,2009,Pupil-teacher ratio in tertiary education,30.6677
140,Central African Republic,2010,Teachers at primary level (thousands),7.553
140,Central African Republic,2010,Pupil-teacher ratio in primary education,84.3203
140,Central African Republic,2010,Teachers at secondary level (thousands),1.653
140,Central African Republic,2011,Teachers at primary level (thousands),7.974
140,Central African Republic,2011,Pupil-teacher ratio in primary education,81.3105
140,Central African Republic,2011,Teachers at secondary level (thousands),1.886
140,Central African Republic,2011,Pupil-teacher ratio in secondary education,66.8171
140,Central African Republic,2011,Teachers at tertiary level (thousands),0.384
140,Central African Republic,2011,Pupil-teacher ratio in tertiary education,34.6068
140,Central African Republic,2012,Teachers at primary level (thousands),8.267
140,Central African Republic,2012,Pupil-teacher ratio in primary education,80.1158
140,Central African Republic,2012,Teachers at secondary level (thousands),1.848
140,Central African Republic,2012,Pupil-teacher ratio in secondary education,68.1315
140,Central African Republic,2016,Teachers at primary level (thousands),9.756
140,Central African Republic,2016,Pupil-teacher ratio in primary education,83.412
140,Central African Republic,2016,Teachers at secondary level (thousands),3.433
140,Central African Republic,2016,Pupil-teacher ratio in secondary education,34.6295
140,Central African Republic,2017,Teachers at secondary level (thousands),4.357
140,Central African Republic,2017,Pupil-teacher ratio in secondary education,31.6374
148,Chad,2005,Teachers at primary level (thousands),19.989
148,Chad,2005,Pupil-teacher ratio in primary education,63.1544
148,Chad,2005,Teachers at secondary level (thousands),7.312
148,Chad,2005,Pupil-teacher ratio in secondary education,33.5457
148,Chad,2005,Teachers at tertiary level (thousands),1.306
148,Chad,2005,Pupil-teacher ratio in tertiary education,9.474
148,Chad,2009,Teachers at primary level (thousands),27.388
148,Chad,2009,Pupil-teacher ratio in primary education,61.0196
148,Chad,2009,Teachers at secondary level (thousands),13.043
148,Chad,2009,Pupil-teacher ratio in secondary education,32.3305
148,Chad,2009,Teachers at tertiary level (thousands),2.372
148,Chad,2009,Pupil-teacher ratio in tertiary education,8.5978
148,Chad,2010,Teachers at primary level (thousands),27.764
148,Chad,2010,Pupil-teacher ratio in primary education,62.2039
148,Chad,2010,Teachers at secondary level (thousands),13.253
148,Chad,2010,Pupil-teacher ratio in secondary education,32.4744
148,Chad,2015,Teachers at primary level (thousands),40.872
148,Chad,2015,Pupil-teacher ratio in primary education,55.5418
148,Chad,2015,Teachers at secondary level (thousands),18.696
148,Chad,2015,Pupil-teacher ratio in secondary education,27.4523
148,Chad,2015,Teachers at tertiary level (thousands),1.585
148,Chad,2015,Pupil-teacher ratio in tertiary education,26.3855
148,Chad,2016,Teachers at primary level (thousands),38.905
148,Chad,2016,Pupil-teacher ratio in primary education,56.8879
148,Chad,2016,Teachers at secondary level (thousands),19.721
148,Chad,2016,Pupil-teacher ratio in secondary education,27.1341
152,Chile,2005,Teachers at primary level (thousands),66.06
152,Chile,2005,Pupil-teacher ratio in primary education,26.0513
152,Chile,2005,Teachers at secondary level (thousands),65.813
152,Chile,2005,Pupil-teacher ratio in secondary education,24.7687
152,Chile,2010,Teachers at primary level (thousands),66.059
152,Chile,2010,Pupil-teacher ratio in primary education,23.4115
152,Chile,2010,Teachers at secondary level (thousands),69.434
152,Chile,2010,Pupil-teacher ratio in secondary education,21.8657
152,Chile,2015,Teachers at primary level (thousands),80.398
152,Chile,2015,Pupil-teacher ratio in primary education,18.3778
152,Chile,2015,Teachers at secondary level (thousands),79.5358
152,Chile,2015,Pupil-teacher ratio in secondary education,19.4419
152,Chile,2017,Teachers at primary level (thousands),85.1296
152,Chile,2017,Pupil-teacher ratio in primary education,17.7936
152,Chile,2017,Teachers at secondary level (thousands),82.7971
152,Chile,2017,Pupil-teacher ratio in secondary education,18.3669
156,China,2001,Teachers at primary level (thousands),5860.316
156,China,2001,Pupil-teacher ratio in primary education,22.2057
156,China,2001,Teachers at secondary level (thousands),4572.065
156,China,2001,Pupil-teacher ratio in secondary education,18.9229
156,China,2001,Teachers at tertiary level (thousands),588.641
156,China,2001,Pupil-teacher ratio in tertiary education,15.9666
156,China,2003,Teachers at primary level (thousands),5778.853
156,China,2003,Teachers at secondary level (thousands),5138.036
156,China,2003,Pupil-teacher ratio in secondary education,18.6112
156,China,2003,Teachers at tertiary level (thousands),742.461
156,China,2003,Pupil-teacher ratio in tertiary education,20.4539
156,China,2005,Teachers at tertiary level (thousands),1404.174
156,China,2005,Pupil-teacher ratio in tertiary education,14.6714
156,China,2010,Teachers at primary level (thousands),5997.393
156,China,2010,Pupil-teacher ratio in primary education,16.8438
156,China,2010,Teachers at secondary level (thousands),6417.038
156,China,2010,Pupil-teacher ratio in secondary education,15.4617
156,China,2010,Teachers at tertiary level (thousands),1556.926
156,China,2010,Pupil-teacher ratio in tertiary education,19.9411
156,China,2011,Teachers at primary level (thousands),5939.088
156,China,2011,Pupil-teacher ratio in primary education,16.7884
156,China,2011,Teachers at secondary level (thousands),6431.127
156,China,2011,Pupil-teacher ratio in secondary education,15.1533
156,China,2011,Teachers at tertiary level (thousands),1606.554
156,China,2011,Pupil-teacher ratio in tertiary education,19.4879
156,China,2015,Teachers at primary level (thousands),5889.014
156,China,2015,Pupil-teacher ratio in primary education,16.2944
156,China,2015,Teachers at secondary level (thousands),6234.124
156,China,2015,Pupil-teacher ratio in secondary education,13.8154
156,China,2018,Teachers at primary level (thousands),6201.651
156,China,2018,Pupil-teacher ratio in primary education,16.4268
156,China,2018,Teachers at secondary level (thousands),6359.696
156,China,2018,Pupil-teacher ratio in secondary education,13.2588
344,"China, Hong Kong SAR",2005,Teachers at primary level (thousands),24.591
344,"China, Hong Kong SAR",2005,Pupil-teacher ratio in primary education,18.347
344,"China, Hong Kong SAR",2005,Teachers at secondary level (thousands),27.581
344,"China, Hong Kong SAR",2005,Pupil-teacher ratio in secondary education,18.0687
344,"China, Hong Kong SAR",2010,Teachers at primary level (thousands),22.984
344,"China, Hong Kong SAR",2010,Pupil-teacher ratio in primary education,15.1649
344,"China, Hong Kong SAR",2010,Teachers at secondary level (thousands),30.474
344,"China, Hong Kong SAR",2010,Pupil-teacher ratio in secondary education,16.6788
344,"China, Hong Kong SAR",2015,Teachers at primary level (thousands),24.339
344,"China, Hong Kong SAR",2015,Pupil-teacher ratio in primary education,13.6625
344,"China, Hong Kong SAR",2015,Teachers at secondary level (thousands),30.405
344,"China, Hong Kong SAR",2015,Pupil-teacher ratio in secondary education,12.9568
344,"China, Hong Kong SAR",2018,Teachers at primary level (thousands),27.4
344,"China, Hong Kong SAR",2018,Pupil-teacher ratio in primary education,13.3479
344,"China, Hong Kong SAR",2018,Teachers at secondary level (thousands),31.106
344,"China, Hong Kong SAR",2018,Pupil-teacher ratio in secondary education,11.2225
446,"China, Macao SAR",2005,Teachers at primary level (thousands),1.609
446,"China, Macao SAR",2005,Pupil-teacher ratio in primary education,23.2449
446,"China, Macao SAR",2005,Teachers at secondary level (thousands),2.077
446,"China, Macao SAR",2005,Pupil-teacher ratio in secondary education,22.4068
446,"China, Macao SAR",2005,Teachers at tertiary level (thousands),1.521
446,"China, Macao SAR",2005,Pupil-teacher ratio in tertiary education,15.3978
446,"China, Macao SAR",2010,Teachers at primary level (thousands),1.577
446,"China, Macao SAR",2010,Pupil-teacher ratio in primary education,16.0596
446,"China, Macao SAR",2010,Teachers at secondary level (thousands),2.355
446,"China, Macao SAR",2010,Pupil-teacher ratio in secondary education,16.2302
446,"China, Macao SAR",2010,Teachers at tertiary level (thousands),2.052
446,"China, Macao SAR",2010,Pupil-teacher ratio in tertiary education,14.3645
446,"China, Macao SAR",2015,Teachers at primary level (thousands),1.722
446,"China, Macao SAR",2015,Pupil-teacher ratio in primary education,14.0836
446,"China, Macao SAR",2015,Teachers at secondary level (thousands),2.629
446,"China, Macao SAR",2015,Pupil-teacher ratio in secondary education,11.4447
446,"China, Macao SAR",2015,Teachers at tertiary level (thousands),1.993
446,"China, Macao SAR",2015,Pupil-teacher ratio in tertiary education,15.4395
446,"China, Macao SAR",2018,Teachers at primary level (thousands),2.235
446,"China, Macao SAR",2018,Pupil-teacher ratio in primary education,13.4984
446,"China, Macao SAR",2018,Teachers at secondary level (thousands),2.727
446,"China, Macao SAR",2018,Pupil-teacher ratio in secondary education,9.7572
446,"China, Macao SAR",2018,Teachers at tertiary level (thousands),2.303
446,"China, Macao SAR",2018,Pupil-teacher ratio in tertiary education,14.3717
170,Colombia,2005,Teachers at primary level (thousands),186.898
170,Colombia,2005,Pupil-teacher ratio in primary education,28.3484
170,Colombia,2005,Teachers at secondary level (thousands),164.194
170,Colombia,2005,Pupil-teacher ratio in secondary education,26.1717
170,Colombia,2005,Teachers at tertiary level (thousands),93.673
170,Colombia,2005,Pupil-teacher ratio in tertiary education,13.0624
170,Colombia,2009,Teachers at primary level (thousands),180.806
170,Colombia,2009,Pupil-teacher ratio in primary education,29.3091
170,Colombia,2009,Teachers at secondary level (thousands),187.275
170,Colombia,2009,Pupil-teacher ratio in secondary education,26.6563
170,Colombia,2009,Teachers at tertiary level (thousands),110.488
170,Colombia,2009,Pupil-teacher ratio in tertiary education,14.2137
170,Colombia,2010,Teachers at primary level (thousands),180.76
170,Colombia,2010,Pupil-teacher ratio in primary education,28.1311
170,Colombia,2010,Teachers at secondary level (thousands),187.124
170,Colombia,2010,Pupil-teacher ratio in secondary education,27.1463
170,Colombia,2015,Teachers at primary level (thousands),184.791
170,Colombia,2015,Pupil-teacher ratio in primary education,24.2394
170,Colombia,2015,Teachers at secondary level (thousands),181.041
170,Colombia,2015,Pupil-teacher ratio in secondary education,26.48
170,Colombia,2015,Teachers at tertiary level (thousands),149.28
170,Colombia,2015,Pupil-teacher ratio in tertiary education,15.3641
170,Colombia,2018,Teachers at primary level (thousands),184.702
170,Colombia,2018,Pupil-teacher ratio in primary education,23.3015
170,Colombia,2018,Teachers at secondary level (thousands),186.063
170,Colombia,2018,Pupil-teacher ratio in secondary education,25.9107
170,Colombia,2018,Teachers at tertiary level (thousands),162.209
170,Colombia,2018,Pupil-teacher ratio in tertiary education,14.8453
174,Comoros,2003,Teachers at primary level (thousands),2.908
174,Comoros,2003,Pupil-teacher ratio in primary education,35.8576
174,Comoros,2003,Teachers at secondary level (thousands),3.399
174,Comoros,2003,Pupil-teacher ratio in secondary education,11.2598
174,Comoros,2003,Teachers at tertiary level (thousands),0.125
174,Comoros,2003,Pupil-teacher ratio in tertiary education,13.656
174,Comoros,2004,Teachers at primary level (thousands),2.967
174,Comoros,2004,Pupil-teacher ratio in primary education,34.9879
174,Comoros,2004,Teachers at secondary level (thousands),3.111
174,Comoros,2004,Pupil-teacher ratio in secondary education,13.7959
174,Comoros,2008,Teachers at primary level (thousands),3.685
174,Comoros,2008,Pupil-teacher ratio in primary education,30.1533
174,Comoros,2010,Teachers at tertiary level (thousands),0.229
174,Comoros,2010,Pupil-teacher ratio in tertiary education,17.0524
174,Comoros,2013,Teachers at primary level (thousands),4.322
174,Comoros,2013,Pupil-teacher ratio in primary education,27.808
174,Comoros,2013,Teachers at secondary level (thousands),7.784
174,Comoros,2013,Pupil-teacher ratio in secondary education,8.7056
174,Comoros,2013,Teachers at tertiary level (thousands),0.242
174,Comoros,2013,Pupil-teacher ratio in tertiary education,25.7479
174,Comoros,2014,Teachers at secondary level (thousands),8.15
174,Comoros,2014,Pupil-teacher ratio in secondary education,8.6177
174,Comoros,2014,Teachers at tertiary level (thousands),0.247
174,Comoros,2014,Pupil-teacher ratio in tertiary education,26.3117
174,Comoros,2018,Teachers at primary level (thousands),4.428
174,Comoros,2018,Pupil-teacher ratio in primary education,28.0578
174,Comoros,2018,Teachers at secondary level (thousands),8.87
174,Comoros,2018,Pupil-teacher ratio in secondary education,8.3083
178,Congo,2003,Teachers at primary level (thousands),7.818
178,Congo,2003,Pupil-teacher ratio in primary education,65.171
178,Congo,2003,Teachers at secondary level (thousands),7.261
178,Congo,2003,Pupil-teacher ratio in secondary education,28.1085
178,Congo,2003,Teachers at tertiary level (thousands),0.894
178,Congo,2003,Pupil-teacher ratio in tertiary education,13.811
178,Congo,2004,Teachers at primary level (thousands),7.058
178,Congo,2004,Pupil-teacher ratio in primary education,82.7954
178,Congo,2004,Teachers at secondary level (thousands),6.866
178,Congo,2004,Pupil-teacher ratio in secondary education,34.2694
178,Congo,2009,Teachers at primary level (thousands),10.433
178,Congo,2009,Pupil-teacher ratio in primary education,64.3806
178,Congo,2009,Teachers at tertiary level (thousands),1.17
178,Congo,2009,Pupil-teacher ratio in tertiary education,19.9974
178,Congo,2010,Teachers at primary level (thousands),14.347
178,Congo,2010,Pupil-teacher ratio in primary education,49.1457
178,Congo,2012,Teachers at primary level (thousands),16.527
178,Congo,2012,Pupil-teacher ratio in primary education,44.442
178,Congo,2012,Teachers at secondary level (thousands),18.165
178,Congo,2012,Pupil-teacher ratio in secondary education,18.676
178,Congo,2012,Teachers at tertiary level (thousands),3.317
178,Congo,2012,Pupil-teacher ratio in tertiary education,11.849
178,Congo,2013,Teachers at tertiary level (thousands),3.021
178,Congo,2013,Pupil-teacher ratio in tertiary education,12.2599
178,Congo,2017,Teachers at tertiary level (thousands),4.493
178,Congo,2017,Pupil-teacher ratio in tertiary education,12.2014
184,Cook Islands,2005,Teachers at primary level (thousands),0.137
184,Cook Islands,2005,Pupil-teacher ratio in primary education,16.0657
184,Cook Islands,2005,Teachers at secondary level (thousands),0.122
184,Cook Islands,2005,Pupil-teacher ratio in secondary education,15.5656
184,Cook Islands,2010,Teachers at primary level (thousands),0.123
184,Cook Islands,2010,Pupil-teacher ratio in primary education,14.9675
184,Cook Islands,2010,Teachers at secondary level (thousands),0.117
184,Cook Islands,2010,Pupil-teacher ratio in secondary education,16.1795
184,Cook Islands,2015,Teachers at primary level (thousands),0.104
184,Cook Islands,2015,Pupil-teacher ratio in primary education,17.2019
184,Cook Islands,2015,Teachers at secondary level (thousands),0.124
184,Cook Islands,2015,Pupil-teacher ratio in secondary education,13.9032
184,Cook Islands,2015,Teachers at tertiary level (thousands),0.035
184,Cook Islands,2016,Teachers at primary level (thousands),0.107
184,Cook Islands,2016,Pupil-teacher ratio in primary education,17.3645
184,Cook Islands,2016,Teachers at secondary level (thousands),0.107
184,Cook Islands,2016,Pupil-teacher ratio in secondary education,15.7477
184,Cook Islands,2016,Teachers at tertiary level (thousands),0.035
188,Costa Rica,2002,Teachers at primary level (thousands),24.142
188,Costa Rica,2002,Pupil-teacher ratio in primary education,22.5959
188,Costa Rica,2002,Teachers at secondary level (thousands),15.41
188,Costa Rica,2002,Pupil-teacher ratio in secondary education,18.7518
188,Costa Rica,2005,Teachers at primary level (thousands),25.399
188,Costa Rica,2005,Pupil-teacher ratio in primary education,21.3429
188,Costa Rica,2010,Teachers at primary level (thousands),29.163
188,Costa Rica,2010,Pupil-teacher ratio in primary education,17.8517
188,Costa Rica,2010,Teachers at secondary level (thousands),26.676
188,Costa Rica,2010,Pupil-teacher ratio in secondary education,15.5078
188,Costa Rica,2015,Teachers at primary level (thousands),37.349
188,Costa Rica,2015,Pupil-teacher ratio in primary education,12.6763
188,Costa Rica,2015,Teachers at secondary level (thousands),32.988
188,Costa Rica,2015,Pupil-teacher ratio in secondary education,13.9521
188,Costa Rica,2018,Teachers at primary level (thousands),39.638
188,Costa Rica,2018,Pupil-teacher ratio in primary education,12.2047
188,Costa Rica,2018,Teachers at secondary level (thousands),38.355
188,Costa Rica,2018,Pupil-teacher ratio in secondary education,12.4278
384,Côte d’Ivoire,2003,Teachers at primary level (thousands),48.308
384,Côte d’Ivoire,2003,Pupil-teacher ratio in primary education,42.3567
