CODE,NAME,YEAR,SERIES,VALUE
124,Canada,2017,GDP per capita (US dollars),44924.937
124,Canada,2017,GDP in constant 2015 prices (millions of US dollars),1620218.488
124,Canada,2017,GDP real rates of growth (percent),2.9786
124,Canada,2018,GDP in current prices (millions of US dollars),1712562.076
124,Canada,2018,GDP per capita (US dollars),46192.3751
124,Canada,2018,GDP in constant 2015 prices (millions of US dollars),1650655.733
124,Canada,2018,GDP real rates of growth (percent),1.8786
132,Cabo Verde,1985,GDP in current prices (millions of US dollars),156.6873
132,Cabo Verde,1985,GDP per capita (US dollars),502.7218
132,Cabo Verde,1985,GDP in constant 2015 prices (millions of US dollars),382.8929
132,Cabo Verde,1985,GDP real rates of growth (percent),8.6421
132,Cabo Verde,1995,GDP in current prices (millions of US dollars),557.9535
132,Cabo Verde,1995,GDP per capita (US dollars),1444.4127
132,Cabo Verde,1995,GDP in constant 2015 prices (millions of US dollars),597.3579
132,Cabo Verde,1995,GDP real rates of growth (percent),7.4899
132,Cabo Verde,2005,GDP in current prices (millions of US dollars),1105.394
132,Cabo Verde,2005,GDP per capita (US dollars),2387.2951
132,Cabo Verde,2005,GDP in constant 2015 prices (millions of US dollars),1159.6222
132,Cabo Verde,2005,GDP real rates of growth (percent),6.5209
132,Cabo Verde,2010,GDP in current prices (millions of US dollars),1664.3106
132,Cabo Verde,2010,GDP per capita (US dollars),3378.2546
132,Cabo Verde,2010,GDP in constant 2015 prices (millions of US dollars),1482.614
132,Cabo Verde,2010,GDP real rates of growth (percent),1.4668
132,Cabo Verde,2015,GDP in current prices (millions of US dollars),1596.1541
132,Cabo Verde,2015,GDP per capita (US dollars),3041.7826
132,Cabo Verde,2015,GDP in constant 2015 prices (millions of US dollars),1596.1541
132,Cabo Verde,2015,GDP real rates of growth (percent),1.0069
132,Cabo Verde,2017,GDP in current prices (millions of US dollars),1769.7865
132,Cabo Verde,2017,GDP per capita (US dollars),3292.6384
132,Cabo Verde,2017,GDP in constant 2015 prices (millions of US dollars),1733.1367
132,Cabo Verde,2017,GDP real rates of growth (percent),3.702
132,Cabo Verde,2018,GDP in current prices (millions of US dollars),1976.8147
132,Cabo Verde,2018,GDP per capita (US dollars),3635.4077
132,Cabo Verde,2018,GDP in constant 2015 prices (millions of US dollars),1821.1376
132,Cabo Verde,2018,GDP real rates of growth (percent),5.0776
136,Cayman Islands,1985,GDP in current prices (millions of US dollars),548.4981
136,Cayman Islands,1985,GDP per capita (US dollars),28175.7884
136,Cayman Islands,1985,GDP in constant 2015 prices (millions of US dollars),1330.7261
136,Cayman Islands,1985,GDP real rates of growth (percent),3.4615
136,Cayman Islands,1995,GDP in current prices (millions of US dollars),1708.8685
136,Cayman Islands,1995,GDP per capita (US dollars),53126.5472
136,Cayman Islands,1995,GDP in constant 2015 prices (millions of US dollars),2665.4098
136,Cayman Islands,1995,GDP real rates of growth (percent),4.8045
136,Cayman Islands,2005,GDP in current prices (millions of US dollars),4009.7812
136,Cayman Islands,2005,GDP per capita (US dollars),81398.6963
136,Cayman Islands,2005,GDP in constant 2015 prices (millions of US dollars),4501.6883
136,Cayman Islands,2005,GDP real rates of growth (percent),6.4948
136,Cayman Islands,2010,GDP in current prices (millions of US dollars),4276.5117
136,Cayman Islands,2010,GDP per capita (US dollars),75460.7515
136,Cayman Islands,2010,GDP in constant 2015 prices (millions of US dollars),4369.8566
136,Cayman Islands,2010,GDP real rates of growth (percent),-2.7156
136,Cayman Islands,2015,GDP in current prices (millions of US dollars),4784.7037
136,Cayman Islands,2015,GDP per capita (US dollars),77517.7196
136,Cayman Islands,2015,GDP in constant 2015 prices (millions of US dollars),4784.7037
136,Cayman Islands,2015,GDP real rates of growth (percent),2.8331
136,Cayman Islands,2017,GDP in current prices (millions of US dollars),5225.232
136,Cayman Islands,2017,GDP per capita (US dollars),82440.3139
136,Cayman Islands,2017,GDP in constant 2015 prices (millions of US dollars),5082.7781
136,Cayman Islands,2017,GDP real rates of growth (percent),3.0393
136,Cayman Islands,2018,GDP in current prices (millions of US dollars),5485.2219
136,Cayman Islands,2018,GDP per capita (US dollars),85474.2098
136,Cayman Islands,2018,GDP in constant 2015 prices (millions of US dollars),5249.2683
136,Cayman Islands,2018,GDP real rates of growth (percent),3.2756
140,Central African Republic,1985,GDP in current prices (millions of US dollars),904.8833
140,Central African Republic,1985,GDP per capita (US dollars),355.9493
140,Central African Republic,1985,GDP in constant 2015 prices (millions of US dollars),1625.4715
140,Central African Republic,1985,GDP real rates of growth (percent),3.3366
140,Central African Republic,1995,GDP in current prices (millions of US dollars),1167.0205
140,Central African Republic,1995,GDP per capita (US dollars),362.13
140,Central African Republic,1995,GDP in constant 2015 prices (millions of US dollars),1813.8523
140,Central African Republic,1995,GDP real rates of growth (percent),5.153
140,Central African Republic,2005,GDP in current prices (millions of US dollars),1412.8057
140,Central African Republic,2005,GDP per capita (US dollars),349.8445
140,Central African Republic,2005,GDP in constant 2015 prices (millions of US dollars),1965.0225
140,Central African Republic,2005,GDP real rates of growth (percent),2.3818
140,Central African Republic,2010,GDP in current prices (millions of US dollars),2033.8139
140,Central African Republic,2010,GDP per capita (US dollars),463.6247
140,Central African Republic,2010,GDP in constant 2015 prices (millions of US dollars),2319.0852
140,Central African Republic,2010,GDP real rates of growth (percent),3.5643
140,Central African Republic,2015,GDP in current prices (millions of US dollars),1632.1361
140,Central African Republic,2015,GDP per capita (US dollars),363.2482
140,Central African Republic,2015,GDP in constant 2015 prices (millions of US dollars),1632.1361
140,Central African Republic,2015,GDP real rates of growth (percent),4.8
140,Central African Republic,2017,GDP in current prices (millions of US dollars),1997.3543
140,Central African Republic,2017,GDP per capita (US dollars),434.5832
140,Central African Republic,2017,GDP in constant 2015 prices (millions of US dollars),1779.9447
140,Central African Republic,2017,GDP real rates of growth (percent),4.3288
140,Central African Republic,2018,GDP in current prices (millions of US dollars),2243.1671
140,Central African Republic,2018,GDP per capita (US dollars),480.7094
140,Central African Republic,2018,GDP in constant 2015 prices (millions of US dollars),1857.2073
140,Central African Republic,2018,GDP real rates of growth (percent),4.3407
142,Asia,1985,GDP in current prices (millions of US dollars),2895273.058
142,Asia,1985,GDP per capita (US dollars),1012.9937
142,Asia,1985,GDP in constant 2015 prices (millions of US dollars),5885860.56
142,Asia,1985,GDP real rates of growth (percent),4.7514
142,Asia,1995,GDP in current prices (millions of US dollars),9223410.866
142,Asia,1995,GDP per capita (US dollars),2640.663
142,Asia,1995,GDP in constant 2015 prices (millions of US dollars),9968287.428
142,Asia,1995,GDP real rates of growth (percent),5.591
142,Asia,2005,GDP in current prices (millions of US dollars),12390608.47
142,Asia,2005,GDP per capita (US dollars),3115.1156
142,Asia,2005,GDP in constant 2015 prices (millions of US dollars),15612925.06
142,Asia,2005,GDP real rates of growth (percent),6.3072
142,Asia,2010,GDP in current prices (millions of US dollars),20957642.94
142,Asia,2010,GDP per capita (US dollars),4979.0256
142,Asia,2010,GDP in constant 2015 prices (millions of US dollars),20702029.27
142,Asia,2010,GDP real rates of growth (percent),7.6552
142,Asia,2015,GDP in current prices (millions of US dollars),26659276.55
142,Asia,2015,GDP per capita (US dollars),6013.7767
142,Asia,2015,GDP in constant 2015 prices (millions of US dollars),26659276.55
142,Asia,2015,GDP real rates of growth (percent),4.7864
142,Asia,2017,GDP in current prices (millions of US dollars),29581855.73
142,Asia,2017,GDP per capita (US dollars),6546.7067
142,Asia,2017,GDP in constant 2015 prices (millions of US dollars),29371092.3
142,Asia,2017,GDP real rates of growth (percent),5.0136
142,Asia,2018,GDP in current prices (millions of US dollars),31839879.55
142,Asia,2018,GDP per capita (US dollars),6982.1088
142,Asia,2018,GDP in constant 2015 prices (millions of US dollars),30705849.93
142,Asia,2018,GDP real rates of growth (percent),4.5445
143,Central Asia,1995,GDP in current prices (millions of US dollars),41638.7899
143,Central Asia,1995,GDP per capita (US dollars),783.1384
143,Central Asia,1995,GDP in constant 2015 prices (millions of US dollars),95530.6202
143,Central Asia,1995,GDP real rates of growth (percent),-6.4577
143,Central Asia,2005,GDP in current prices (millions of US dollars),93162.5703
143,Central Asia,2005,GDP per capita (US dollars),1593.8873
143,Central Asia,2005,GDP in constant 2015 prices (millions of US dollars),166895.0652
143,Central Asia,2005,GDP real rates of growth (percent),8.971
143,Central Asia,2010,GDP in current prices (millions of US dollars),227976.0944
143,Central Asia,2010,GDP per capita (US dollars),3629.8985
143,Central Asia,2010,GDP in constant 2015 prices (millions of US dollars),234785.0946
143,Central Asia,2010,GDP real rates of growth (percent),7.5231
143,Central Asia,2015,GDP in current prices (millions of US dollars),316820.175
143,Central Asia,2015,GDP per capita (US dollars),4626.4622
143,Central Asia,2015,GDP in constant 2015 prices (millions of US dollars),316820.175
143,Central Asia,2015,GDP real rates of growth (percent),3.4796
143,Central Asia,2017,GDP in current prices (millions of US dollars),278741.6818
143,Central Asia,2017,GDP per capita (US dollars),3933.281
143,Central Asia,2017,GDP in constant 2015 prices (millions of US dollars),341747.4922
143,Central Asia,2017,GDP real rates of growth (percent),4.5438
143,Central Asia,2018,GDP in current prices (millions of US dollars),286204.9274
143,Central Asia,2018,GDP per capita (US dollars),3972.2201
143,Central Asia,2018,GDP in constant 2015 prices (millions of US dollars),357749.6323
143,Central Asia,2018,GDP real rates of growth (percent),4.6824
144,Sri Lanka,1985,GDP in current prices (millions of US dollars),6872.6698
144,Sri Lanka,1985,GDP per capita (US dollars),424.861
144,Sri Lanka,1985,GDP in constant 2015 prices (millions of US dollars),18315.7522
144,Sri Lanka,1985,GDP real rates of growth (percent),5.0167
144,Sri Lanka,1995,GDP in current prices (millions of US dollars),15293.0424
144,Sri Lanka,1995,GDP per capita (US dollars),838.3005
144,Sri Lanka,1995,GDP in constant 2015 prices (millions of US dollars),28184.3372
144,Sri Lanka,1995,GDP real rates of growth (percent),5.5294
144,Sri Lanka,2005,GDP in current prices (millions of US dollars),27931.9719
144,Sri Lanka,2005,GDP per capita (US dollars),1429.1117
144,Sri Lanka,2005,GDP in constant 2015 prices (millions of US dollars),43875.0042
144,Sri Lanka,2005,GDP real rates of growth (percent),6.2417
144,Sri Lanka,2010,GDP in current prices (millions of US dollars),56725.7549
144,Sri Lanka,2010,GDP per capita (US dollars),2799.6492
144,Sri Lanka,2010,GDP in constant 2015 prices (millions of US dollars),59780.0381
144,Sri Lanka,2010,GDP real rates of growth (percent),8.016
144,Sri Lanka,2015,GDP in current prices (millions of US dollars),80604.0766
144,Sri Lanka,2015,GDP per capita (US dollars),3855.1737
144,Sri Lanka,2015,GDP in constant 2015 prices (millions of US dollars),80604.0766
144,Sri Lanka,2015,GDP real rates of growth (percent),5.0077
144,Sri Lanka,2017,GDP in current prices (millions of US dollars),88019.6959
144,Sri Lanka,2017,GDP per capita (US dollars),4166.0149
144,Sri Lanka,2017,GDP in constant 2015 prices (millions of US dollars),87100.6781
144,Sri Lanka,2017,GDP real rates of growth (percent),3.4198
144,Sri Lanka,2018,GDP in current prices (millions of US dollars),88941.8863
144,Sri Lanka,2018,GDP per capita (US dollars),4189.6877
144,Sri Lanka,2018,GDP in constant 2015 prices (millions of US dollars),89895.8611
144,Sri Lanka,2018,GDP real rates of growth (percent),3.2091
145,Western Asia,1985,GDP in current prices (millions of US dollars),348326.8402
145,Western Asia,1985,GDP per capita (US dollars),3020.8527
145,Western Asia,1985,GDP in constant 2015 prices (millions of US dollars),808392.0625
145,Western Asia,1985,GDP real rates of growth (percent),-0.8285
145,Western Asia,1995,GDP in current prices (millions of US dollars),661719.172
145,Western Asia,1995,GDP per capita (US dollars),3975.1778
145,Western Asia,1995,GDP in constant 2015 prices (millions of US dollars),1225123.014
145,Western Asia,1995,GDP real rates of growth (percent),4.1278
145,Western Asia,2005,GDP in current prices (millions of US dollars),1508407.407
145,Western Asia,2005,GDP per capita (US dollars),7348.2206
145,Western Asia,2005,GDP in constant 2015 prices (millions of US dollars),1907657.333
145,Western Asia,2005,GDP real rates of growth (percent),6.5376
145,Western Asia,2010,GDP in current prices (millions of US dollars),2552273.001
145,Western Asia,2010,GDP per capita (US dollars),10994.3856
145,Western Asia,2010,GDP in constant 2015 prices (millions of US dollars),2333326.237
145,Western Asia,2010,GDP real rates of growth (percent),5.6853
145,Western Asia,2015,GDP in current prices (millions of US dollars),2957690.918
145,Western Asia,2015,GDP per capita (US dollars),11493.091
145,Western Asia,2015,GDP in constant 2015 prices (millions of US dollars),2957690.918
145,Western Asia,2015,GDP real rates of growth (percent),3.7883
145,Western Asia,2017,GDP in current prices (millions of US dollars),3102866.037
145,Western Asia,2017,GDP per capita (US dollars),11648.3193
145,Western Asia,2017,GDP in constant 2015 prices (millions of US dollars),3118218.688
145,Western Asia,2017,GDP real rates of growth (percent),2.2917
145,Western Asia,2018,GDP in current prices (millions of US dollars),3274076.786
145,Western Asia,2018,GDP per capita (US dollars),12094.6634
145,Western Asia,2018,GDP in constant 2015 prices (millions of US dollars),3185976.098
145,Western Asia,2018,GDP real rates of growth (percent),2.173
148,Chad,1985,GDP in current prices (millions of US dollars),986.893
148,Chad,1985,GDP per capita (US dollars),193.6831
148,Chad,1985,GDP in constant 2015 prices (millions of US dollars),2082.1983
148,Chad,1985,GDP real rates of growth (percent),7.882
148,Chad,1995,GDP in current prices (millions of US dollars),1643.2767
148,Chad,1995,GDP per capita (US dollars),234.4141
148,Chad,1995,GDP in constant 2015 prices (millions of US dollars),2893.5782
148,Chad,1995,GDP real rates of growth (percent),1.3986
148,Chad,2005,GDP in current prices (millions of US dollars),6680.612
148,Chad,2005,GDP per capita (US dollars),661.6673
148,Chad,2005,GDP in constant 2015 prices (millions of US dollars),6593.2044
148,Chad,2005,GDP real rates of growth (percent),7.9136
148,Chad,2010,GDP in current prices (millions of US dollars),10970.6281
148,Chad,2010,GDP per capita (US dollars),917.8801
148,Chad,2010,GDP in constant 2015 prices (millions of US dollars),9709.1199
148,Chad,2010,GDP real rates of growth (percent),15
148,Chad,2015,GDP in current prices (millions of US dollars),11690.46
148,Chad,2015,GDP per capita (US dollars),828.4658
148,Chad,2015,GDP in constant 2015 prices (millions of US dollars),11690.46
148,Chad,2015,GDP real rates of growth (percent),4.6
148,Chad,2017,GDP in current prices (millions of US dollars),10394.0202
148,Chad,2017,GDP per capita (US dollars),692.1616
148,Chad,2017,GDP in constant 2015 prices (millions of US dollars),11104.1316
148,Chad,2017,GDP real rates of growth (percent),-2.3797
148,Chad,2018,GDP in current prices (millions of US dollars),11387.4244
148,Chad,2018,GDP per capita (US dollars),735.7297
148,Chad,2018,GDP in constant 2015 prices (millions of US dollars),11375.4903
148,Chad,2018,GDP real rates of growth (percent),2.4438
150,Europe,1985,GDP in current prices (millions of US dollars),4415160.103
150,Europe,1985,GDP per capita (US dollars),5738.2486
150,Europe,1985,GDP in constant 2015 prices (millions of US dollars),11227196.47
150,Europe,1985,GDP real rates of growth (percent),2.5407
150,Europe,1995,GDP in current prices (millions of US dollars),10629667.9
150,Europe,1995,GDP per capita (US dollars),14592.9667
150,Europe,1995,GDP in constant 2015 prices (millions of US dollars),13257217.38
150,Europe,1995,GDP real rates of growth (percent),2.2388
150,Europe,2005,GDP in current prices (millions of US dollars),16109893.76
150,Europe,2005,GDP per capita (US dollars),22039.7598
150,Europe,2005,GDP in constant 2015 prices (millions of US dollars),17026804.26
150,Europe,2005,GDP real rates of growth (percent),2.4709
150,Europe,2010,GDP in current prices (millions of US dollars),19860114.55
150,Europe,2010,GDP per capita (US dollars),26904.9212
150,Europe,2010,GDP in constant 2015 prices (millions of US dollars),18023696.58
150,Europe,2010,GDP real rates of growth (percent),2.3459
150,Europe,2015,GDP in current prices (millions of US dollars),19160795.72
150,Europe,2015,GDP per capita (US dollars),25723.6451
150,Europe,2015,GDP in constant 2015 prices (millions of US dollars),19160795.72
150,Europe,2015,GDP real rates of growth (percent),1.8893
150,Europe,2017,GDP in current prices (millions of US dollars),20353839.99
150,Europe,2017,GDP per capita (US dollars),27237.9801
150,Europe,2017,GDP in constant 2015 prices (millions of US dollars),20008574.4
150,Europe,2017,GDP real rates of growth (percent),2.4789
150,Europe,2018,GDP in current prices (millions of US dollars),21908724.54
150,Europe,2018,GDP per capita (US dollars),29278.6862
150,Europe,2018,GDP in constant 2015 prices (millions of US dollars),20418093.96
150,Europe,2018,GDP real rates of growth (percent),2.0467
151,Eastern Europe,1985,GDP in current prices (millions of US dollars),1124317.676
151,Eastern Europe,1985,GDP per capita (US dollars),3025.4478
151,Eastern Europe,1985,GDP in constant 2015 prices (millions of US dollars),1895221.299
151,Eastern Europe,1985,GDP real rates of growth (percent),1.5941
151,Eastern Europe,1995,GDP in current prices (millions of US dollars),794157.1807
151,Eastern Europe,1995,GDP per capita (US dollars),2566.474
151,Eastern Europe,1995,GDP in constant 2015 prices (millions of US dollars),1415851.688
151,Eastern Europe,1995,GDP real rates of growth (percent),-0.8039
151,Eastern Europe,2005,GDP in current prices (millions of US dollars),1628297.525
151,Eastern Europe,2005,GDP per capita (US dollars),5473.2591
151,Eastern Europe,2005,GDP in constant 2015 prices (millions of US dollars),2031043.277
151,Eastern Europe,2005,GDP real rates of growth (percent),5.5933
151,Eastern Europe,2010,GDP in current prices (millions of US dollars),2864772.055
151,Eastern Europe,2010,GDP per capita (US dollars),9715.279
151,Eastern Europe,2010,GDP in constant 2015 prices (millions of US dollars),2397832.617
151,Eastern Europe,2010,GDP real rates of growth (percent),3.2758
151,Eastern Europe,2015,GDP in current prices (millions of US dollars),2627185.65
151,Eastern Europe,2015,GDP per capita (US dollars),8924.1448
151,Eastern Europe,2015,GDP in constant 2015 prices (millions of US dollars),2627185.65
151,Eastern Europe,2015,GDP real rates of growth (percent),-0.0028
151,Eastern Europe,2017,GDP in current prices (millions of US dollars),3007953.077
151,Eastern Europe,2017,GDP per capita (US dollars),10229.1826
151,Eastern Europe,2017,GDP in constant 2015 prices (millions of US dollars),2749563.587
151,Eastern Europe,2017,GDP real rates of growth (percent),3.0897
151,Eastern Europe,2018,GDP in current prices (millions of US dollars),3262794.915
151,Eastern Europe,2018,GDP per capita (US dollars),11105.8649
151,Eastern Europe,2018,GDP in constant 2015 prices (millions of US dollars),2838699.387
151,Eastern Europe,2018,GDP real rates of growth (percent),3.2418
152,Chile,1985,GDP in current prices (millions of US dollars),18984.5206
152,Chile,1985,GDP per capita (US dollars),1548.8419
152,Chile,1985,GDP in constant 2015 prices (millions of US dollars),52229.2856
152,Chile,1985,GDP real rates of growth (percent),1.9684
152,Chile,1995,GDP in current prices (millions of US dollars),75099.0737
152,Chile,1995,GDP per capita (US dollars),5222.1524
152,Chile,1995,GDP in constant 2015 prices (millions of US dollars),109699.98
152,Chile,1995,GDP real rates of growth (percent),10.6276
152,Chile,2005,GDP in current prices (millions of US dollars),122964.812
152,Chile,2005,GDP per capita (US dollars),7598.5251
152,Chile,2005,GDP in constant 2015 prices (millions of US dollars),167485.3065
152,Chile,2005,GDP real rates of growth (percent),6.1767
152,Chile,2010,GDP in current prices (millions of US dollars),218537.5655
152,Chile,2010,GDP per capita (US dollars),12808.0354
152,Chile,2010,GDP in constant 2015 prices (millions of US dollars),201493.8499
152,Chile,2010,GDP real rates of growth (percent),5.8442
152,Chile,2015,GDP in current prices (millions of US dollars),243919.0853
152,Chile,2015,GDP per capita (US dollars),13574.1718
152,Chile,2015,GDP in constant 2015 prices (millions of US dollars),243919.0853
152,Chile,2015,GDP real rates of growth (percent),2.3038
152,Chile,2017,GDP in current prices (millions of US dollars),277746.4611
152,Chile,2017,GDP per capita (US dollars),15037.3503
152,Chile,2017,GDP in constant 2015 prices (millions of US dollars),251166.1477
152,Chile,2017,GDP real rates of growth (percent),1.2792
152,Chile,2018,GDP in current prices (millions of US dollars),298231.1335
152,Chile,2018,GDP per capita (US dollars),15923.3587
152,Chile,2018,GDP in constant 2015 prices (millions of US dollars),261274.7135
152,Chile,2018,GDP real rates of growth (percent),4.0247
154,Northern Europe,1985,GDP in current prices (millions of US dollars),810631.1963
154,Northern Europe,1985,GDP per capita (US dollars),9801.7935
154,Northern Europe,1985,GDP in constant 2015 prices (millions of US dollars),2312440.565
154,Northern Europe,1985,GDP real rates of growth (percent),3.9855
154,Northern Europe,1995,GDP in current prices (millions of US dollars),2171076.364
154,Northern Europe,1995,GDP per capita (US dollars),23366.1357
154,Northern Europe,1995,GDP in constant 2015 prices (millions of US dollars),2992871.415
154,Northern Europe,1995,GDP real rates of growth (percent),3.8227
154,Northern Europe,2005,GDP in current prices (millions of US dollars),3992198.268
154,Northern Europe,2005,GDP per capita (US dollars),41573.4112
154,Northern Europe,2005,GDP in constant 2015 prices (millions of US dollars),4136040.005
154,Northern Europe,2005,GDP real rates of growth (percent),3.2621
154,Northern Europe,2010,GDP in current prices (millions of US dollars),4286874.105
154,Northern Europe,2010,GDP per capita (US dollars),42823.3881
154,Northern Europe,2010,GDP in constant 2015 prices (millions of US dollars),4276923.585
154,Northern Europe,2010,GDP real rates of growth (percent),2.2753
154,Northern Europe,2015,GDP in current prices (millions of US dollars),4755721.795
154,Northern Europe,2015,GDP per capita (US dollars),46072.6217
154,Northern Europe,2015,GDP in constant 2015 prices (millions of US dollars),4755721.795
154,Northern Europe,2015,GDP real rates of growth (percent),3.6142
154,Northern Europe,2017,GDP in current prices (millions of US dollars),4654689.7
154,Northern Europe,2017,GDP per capita (US dollars),44595.4445
154,Northern Europe,2017,GDP in constant 2015 prices (millions of US dollars),4979553.255
154,Northern Europe,2017,GDP real rates of growth (percent),2.4981
154,Northern Europe,2018,GDP in current prices (millions of US dollars),5005288.423
154,Northern Europe,2018,GDP per capita (US dollars),47699.3815
154,Northern Europe,2018,GDP in constant 2015 prices (millions of US dollars),5082089.007
154,Northern Europe,2018,GDP real rates of growth (percent),2.0591
155,Western Europe,1985,GDP in current prices (millions of US dollars),1699410.152
155,Western Europe,1985,GDP per capita (US dollars),9808.9988
155,Western Europe,1985,GDP in constant 2015 prices (millions of US dollars),4670058.943
155,Western Europe,1985,GDP real rates of growth (percent),2.224
155,Western Europe,1995,GDP in current prices (millions of US dollars),5537966.773
155,Western Europe,1995,GDP per capita (US dollars),30469.1227
155,Western Europe,1995,GDP in constant 2015 prices (millions of US dollars),5958063.219
155,Western Europe,1995,GDP real rates of growth (percent),1.853
155,Western Europe,2005,GDP in current prices (millions of US dollars),6882699.581
155,Western Europe,2005,GDP per capita (US dollars),36653.6719
155,Western Europe,2005,GDP in constant 2015 prices (millions of US dollars),7177480.519
155,Western Europe,2005,GDP real rates of growth (percent),1.5032
155,Western Europe,2010,GDP in current prices (millions of US dollars),8406341.757
155,Western Europe,2010,GDP per capita (US dollars),44197.5477
155,Western Europe,2010,GDP in constant 2015 prices (millions of US dollars),7618997.973
155,Western Europe,2010,GDP real rates of growth (percent),2.9352
155,Western Europe,2015,GDP in current prices (millions of US dollars),8158094.459
155,Western Europe,2015,GDP per capita (US dollars),42002.7712
155,Western Europe,2015,GDP in constant 2015 prices (millions of US dollars),8158094.459
155,Western Europe,2015,GDP real rates of growth (percent),1.5393
155,Western Europe,2017,GDP in current prices (millions of US dollars),8772046.035
155,Western Europe,2017,GDP per capita (US dollars),44740.3348
155,Western Europe,2017,GDP in constant 2015 prices (millions of US dollars),8501789.749
155,Western Europe,2017,GDP real rates of growth (percent),2.3551
155,Western Europe,2018,GDP in current prices (millions of US dollars),9431125.179
155,Western Europe,2018,GDP per capita (US dollars),47884.6654
155,Western Europe,2018,GDP in constant 2015 prices (millions of US dollars),8658374.644
155,Western Europe,2018,GDP real rates of growth (percent),1.8418
156,China,1985,GDP in current prices (millions of US dollars),309838.5637
156,China,1985,GDP per capita (US dollars),288.064
156,China,1985,GDP in constant 2015 prices (millions of US dollars),701601.2751
156,China,1985,GDP real rates of growth (percent),13.4306
156,China,1995,GDP in current prices (millions of US dollars),734484.9676
156,China,1995,GDP per capita (US dollars),591.8872
156,China,1995,GDP in constant 2015 prices (millions of US dollars),1832274.954
156,China,1995,GDP real rates of growth (percent),10.9539
156,China,2005,GDP in current prices (millions of US dollars),2285961.205
156,China,2005,GDP per capita (US dollars),1717.7651
156,China,2005,GDP in constant 2015 prices (millions of US dollars),4422623.951
156,China,2005,GDP real rates of growth (percent),11.3946
156,China,2010,GDP in current prices (millions of US dollars),6087192.374
156,China,2010,GDP per capita (US dollars),4447.0669
156,China,2010,GDP in constant 2015 prices (millions of US dollars),7541001.457
156,China,2010,GDP real rates of growth (percent),10.3919
156,China,2015,GDP in current prices (millions of US dollars),11015562.39
156,China,2015,GDP per capita (US dollars),7829.9599
156,China,2015,GDP in constant 2015 prices (millions of US dollars),11015562.39
156,China,2015,GDP real rates of growth (percent),6.9056
156,China,2017,GDP in current prices (millions of US dollars),12143572.14
156,China,2017,GDP per capita (US dollars),8545.6622
156,China,2017,GDP in constant 2015 prices (millions of US dollars),12551828.53
156,China,2017,GDP real rates of growth (percent),6.7569
156,China,2018,GDP in current prices (millions of US dollars),13608151.86
156,China,2018,GDP per capita (US dollars),9531.8691
156,China,2018,GDP in constant 2015 prices (millions of US dollars),13376103.83
156,China,2018,GDP real rates of growth (percent),6.567
170,Colombia,1985,GDP in current prices (millions of US dollars),48856.1149
170,Colombia,1985,GDP per capita (US dollars),1631.1905
170,Colombia,1985,GDP in constant 2015 prices (millions of US dollars),96594.7405
170,Colombia,1985,GDP real rates of growth (percent),3.1071
170,Colombia,1995,GDP in current prices (millions of US dollars),109249.9371
170,Colombia,1995,GDP per capita (US dollars),2999.6053
170,Colombia,1995,GDP in constant 2015 prices (millions of US dollars),150006.3579
170,Colombia,1995,GDP real rates of growth (percent),5.2024
170,Colombia,2005,GDP in current prices (millions of US dollars),145180.9617
170,Colombia,2005,GDP per capita (US dollars),3404.1902
170,Colombia,2005,GDP in constant 2015 prices (millions of US dollars),187554.7599
170,Colombia,2005,GDP real rates of growth (percent),4.7066
170,Colombia,2010,GDP in current prices (millions of US dollars),286103.6432
170,Colombia,2010,GDP per capita (US dollars),6326.5493
170,Colombia,2010,GDP in constant 2015 prices (millions of US dollars),233340.6508
170,Colombia,2010,GDP real rates of growth (percent),4.3476
170,Colombia,2015,GDP in current prices (millions of US dollars),293481.7531
170,Colombia,2015,GDP per capita (US dollars),6175.8761
170,Colombia,2015,GDP in constant 2015 prices (millions of US dollars),293481.7531
170,Colombia,2015,GDP real rates of growth (percent),2.9559
170,Colombia,2017,GDP in current prices (millions of US dollars),311789.8744
170,Colombia,2017,GDP per capita (US dollars),6374.7884
170,Colombia,2017,GDP in constant 2015 prices (millions of US dollars),303656.5205
170,Colombia,2017,GDP real rates of growth (percent),1.3513
170,Colombia,2018,GDP in current prices (millions of US dollars),330227.8696
170,Colombia,2018,GDP per capita (US dollars),6649.6355
170,Colombia,2018,GDP in constant 2015 prices (millions of US dollars),311728.0782
170,Colombia,2018,GDP real rates of growth (percent),2.6581
174,Comoros,1985,GDP in current prices (millions of US dollars),239.886
174,Comoros,1985,GDP per capita (US dollars),675.0945
174,Comoros,1985,GDP in constant 2015 prices (millions of US dollars),530.9416
174,Comoros,1985,GDP real rates of growth (percent),2
174,Comoros,1995,GDP in current prices (millions of US dollars),483.2137
174,Comoros,1995,GDP per capita (US dollars),1016.4489
174,Comoros,1995,GDP in constant 2015 prices (millions of US dollars),626.1539
174,Comoros,1995,GDP real rates of growth (percent),3.61
174,Comoros,2005,GDP in current prices (millions of US dollars),787.3381
174,Comoros,2005,GDP per capita (US dollars),1287.2848
174,Comoros,2005,GDP in constant 2015 prices (millions of US dollars),760.7108
174,Comoros,2005,GDP real rates of growth (percent),2.8
174,Comoros,2010,GDP in current prices (millions of US dollars),907.094
174,Comoros,2010,GDP per capita (US dollars),1315.216
174,Comoros,2010,GDP in constant 2015 prices (millions of US dollars),760.4988
174,Comoros,2010,GDP real rates of growth (percent),4.8011
